dust_coverage_ratio,snow_coverage_ratio,bird_dropping_count,physical_damage_count,max_defect_confidence,image,cls_normal,cls_dust,cls_snow,cls_bird,cls_damage
0.15804613581416752,0.0,-0.13134599417181114,1.934943116906017,0.9211077208115892,1-17-_jpg.rf.bc9e080342dc5abe1889bf946a1f08f0.jpg,0,0,0,0,1
0.11669709822789122,0.0,-0.13134599417181114,1.6844421049429328,0.9209198462602842,1-19-_jpg.rf.86e95dcc8b6f619cd6d1b04c28529635.jpg,0,0,0,0,1
0.11996187079386349,0.0,-0.13134599417181114,1.934943116906017,0.9240819719964506,1-19-_jpg.rf.9322f9079214e7141c83675fcea7fcf4.jpg,0,0,0,0,1
0.1473579403033413,0.0,-0.13134599417181114,0.4319370451275124,0.954395054724976,1-2-_jpg.rf.daaf72b45efb672b45ba1ddab3386742.jpg,0,0,0,0,1
0.0,0.0,0.16100476704931688,-0.0690649787986557,0.9385468151999555,1-21-_jpg.rf.308064b22f58d7a434de2d59dc3b754f.jpg,0,0,0,0,1
0.0,0.0,0.16100476704931688,-0.0690649787986557,0.9340011134726356,1-21-_jpg.rf.6446bccc8666276ce6d339e015d340b3.jpg,0,0,0,0,1
0.0,0.0,0.16100476704931688,-0.0690649787986557,0.927885458449839,1-21-_jpg.rf.acbf24a9234967dc1c5245424abed982.jpg,0,0,0,0,1
0.0,0.0,0.16100476704931688,-0.0690649787986557,0.9385285487867747,1-21-_jpg.rf.eb3a6266398635f855abdece9bf4f1bf.jpg,0,0,0,0,1
0.0,0.0,0.16100476704931688,-0.0690649787986557,0.7444970783321291,1-22-_jpg.rf.2f64e4f8c9af4610e5d27c01a1d8b69c.jpg,0,0,0,1,0
0.0,0.0,0.16100476704931688,0.18143603316442836,0.7548474269391384,1-22-_jpg.rf.6a51904e29ca4189c35c64a2e49ffb23.jpg,0,0,0,1,0
0.01723383583168021,0.0,-0.13134599417181114,-0.0690649787986557,0.9610463648280633,1-28-_jpg.rf.40f432a6245943b91ff6062d44a9c62c.jpg,0,0,0,0,1
0.017114659297488514,0.0,-0.13134599417181114,-0.0690649787986557,0.9594032859899845,1-28-_jpg.rf.9b0506c6e9ecd35444c99a614113e87f.jpg,0,0,0,0,1
0.1278763592263931,0.0,-0.13134599417181114,1.6844421049429328,0.9246656587599249,1-3-_jpg.rf.1fa4e081192c2cb8d90417b689e3bc54.jpg,0,0,0,0,1
0.13167046676501332,0.0,-0.13134599417181114,1.934943116906017,0.9255301691673485,1-3-_jpg.rf.6e27a21c38d44e3fa6b79bb57d49a07c.jpg,0,0,0,0,1
0.0,0.0,-0.13134599417181114,-0.31956599076173975,0.0,1-30-_jpg.rf.1c665e87381f914a2c3bd5b02e28c92c.jpg,0,0,0,0,0
0.16281600602560217,0.0,-0.13134599417181114,-0.0690649787986557,0.9347214090507502,1-34-_jpg.rf.98a53abe1436918792e49c5da5c752ac.jpg,0,0,0,0,1
0.0,0.0,3.6692139017028533,0.18143603316442836,0.8636108614368587,1-39-_jpg.rf.80f6f0fb2059f4422129a83eac42270f.jpg,0,0,0,0,1
0.12295859900213253,0.0,-0.13134599417181114,0.18143603316442836,0.9419205318796222,1-4-_jpg.rf.51307c45e302b913183c2d85a0e1bf4d.jpg,0,0,0,0,1
0.1235594865838995,0.0,-0.13134599417181114,0.18143603316442836,0.9383137237897932,1-4-_jpg.rf.569dd052f99fe62f7f4b22ab962b1b9f.jpg,0,0,0,0,1
0.17140622001867037,0.0,-0.13134599417181114,-0.31956599076173975,0.9480702642437298,1-40-_jpg.rf.75dba399dfcb7f42952fff108a2a2ba9.jpg,0,1,0,0,0
0.17077975916694563,0.0,-0.13134599417181114,-0.0690649787986557,0.943771488488686,1-40-_jpg.rf.ddfb16fcdf6aa57e2c2a9d386f03b61c.jpg,0,1,0,0,0
0.4423842387795624,0.0,-0.13134599417181114,0.6824380570905965,0.771240125356704,1-42-_jpg.rf.9092f802556f330dc786544b1ebc39ec.jpg,0,0,0,0,1
0.33907416127703904,0.0,-0.13134599417181114,0.9329390690536805,0.7640496865603278,1-42-_jpg.rf.ce54f90d9959272d31b01f5ce07dd45c.jpg,0,0,0,0,1
0.0,0.0,-0.13134599417181114,1.6844421049429328,0.864711517638288,1-45-_jpg.rf.793618bea44efc5e79c948fea8d33915.jpg,0,0,0,0,1
0.0,0.0,0.4533555282704449,0.6824380570905965,0.7879485033279607,1-46-_jpg.rf.e37fcf5fed8e6c2ba5c22e718d62d9ef.jpg,0,0,0,0,1
0.0,0.0,-0.13134599417181114,1.6844421049429328,0.8620923535476848,1-48-_jpg.rf.3ff4e06c51c9a0502c229bd6d32c3177.jpg,0,0,0,0,1
0.0,0.0,-0.13134599417181114,1.6844421049429328,0.8631400670958295,1-48-_jpg.rf.6bb1029ad4df0865c67bf85bbfe58c72.jpg,0,0,0,0,1
0.0,0.0,10.685632171009924,0.18143603316442836,0.9451277546948874,1-5-_jpg.rf.1ddb91731f32c0fcb02038707bc5fe87.jpg,0,0,0,0,1
0.0,0.0,11.855035215894437,0.18143603316442836,0.9439058214879137,1-5-_jpg.rf.ab08c5a12ddb6894cd363e2bd89cbfa9.jpg,0,0,0,0,1
0.0,0.0,-0.13134599417181114,0.4319370451275124,0.6785268790569404,1-50-_jpg.rf.06993227b22143c99e19cf05064b6b27.jpg,0,0,0,0,1
0.0,0.0,-0.13134599417181114,3.688450200647605,0.9799556359730236,1-52-_jpg.rf.74a593dc7b76124ed3ec190e770cb4bc.jpg,0,0,0,0,1
0.0,0.0,-0.13134599417181114,3.688450200647605,0.9798295078872575,1-52-_jpg.rf.cfa2c0f6e0762f84206aa5151f4692c9.jpg,0,0,0,0,1
0.0,0.0,-0.13134599417181114,0.6824380570905965,0.8996052178937544,1-56-_jpg.rf.2ceffad9d9ece7871b83bd7f1c0abeaa.jpg,0,0,0,0,1
0.0,0.0,-0.13134599417181114,0.6824380570905965,0.896271208204051,1-56-_jpg.rf.369eb2d6fba2c78da275a9198ed08636.jpg,0,0,0,0,1
0.0,0.0,-0.13134599417181114,0.6824380570905965,0.9079620120891314,1-56-_jpg.rf.418356b733654b74926fe75864bde9d9.jpg,0,0,0,0,1
0.0,0.0,-0.13134599417181114,0.9329390690536805,0.8380614795962368,1-59-_jpg.rf.7a60ff336c3e9f54048557328b3b2e0d.jpg,0,0,0,0,1
0.0,0.0,-0.13134599417181114,0.9329390690536805,0.8304969686138702,1-59-_jpg.rf.c9db8584bf42097f531f59cbdf313813.jpg,0,0,0,0,1
0.0,0.0,-0.13134599417181114,1.934943116906017,0.891064322209467,1-60-_jpg.rf.b8dc6c9db9746ba091d49731640878ca.jpg,0,0,0,0,1
0.0,0.0,-0.13134599417181114,2.686446152795269,0.9117571139594205,1-61-_jpg.rf.2147c0df78a66132f087bed1a2e1e200.jpg,0,0,0,0,1
0.0,0.0,-0.13134599417181114,2.686446152795269,0.9132755020688359,1-61-_jpg.rf.7e74b4e31746435102c2a80007e50c7a.jpg,0,0,0,0,1
0.0,0.0,-0.13134599417181114,2.686446152795269,0.9101855436372034,1-61-_jpg.rf.ca232908182484bacc81f295bc006081.jpg,0,0,0,0,1
0.0,0.0,-0.13134599417181114,0.6824380570905965,0.9444404584402567,1-62-_jpg.rf.52878a2ccb818bf15733f13efd92dff3.jpg,0,0,0,0,1
0.0,0.0,-0.13134599417181114,4.439953236536857,0.9909097943429457,1-65-_jpg.rf.351679bc5cd1818178aea5f3eec4ed12.jpg,0,0,0,0,1
0.0,0.0,-0.13134599417181114,4.940955260463025,0.9904584642126828,1-65-_jpg.rf.4cc678e62e1bbf472c6af3a6d84f7e3e.jpg,0,0,0,0,1
0.0,0.0,-0.13134599417181114,4.439953236536857,0.9901386522573213,1-65-_jpg.rf.fa8ce9975c970dcc33ee944391635fc1.jpg,0,0,0,0,1
0.0,0.0,-0.13134599417181114,-0.0690649787986557,0.8980458651069105,1-66-_jpg.rf.392bd4c7261afdc136404ff071080324.jpg,0,0,0,0,1
0.0,0.0,-0.13134599417181114,-0.0690649787986557,0.8955769647234237,1-66-_jpg.rf.7a4cfde5f8564f49efc730bd27e204d7.jpg,0,0,0,0,1
0.0,0.0,-0.13134599417181114,-0.0690649787986557,0.8992077886548445,1-66-_jpg.rf.abd31814a8ace6baa1a085d3eecc3475.jpg,0,0,0,0,1
0.0,0.0,-0.13134599417181114,0.9329390690536805,0.9497936554099246,1-67-_jpg.rf.0e998c1b605c0fe15989f290915eb3ed.jpg,0,0,0,0,1
0.0,0.0,-0.13134599417181114,0.9329390690536805,0.9501953368302634,1-67-_jpg.rf.e3a1cb8191702879a37b9ecc77bc3211.jpg,0,0,0,0,1
0.0,0.0,-0.13134599417181114,2.435945140832185,0.8929231842825959,1-69-_jpg.rf.a0d47562d67e6295ab5deb362f08a86c.jpg,0,0,0,0,1
0.09226458277248291,0.0,-0.13134599417181114,2.185444128869101,0.9322456812210252,1-7-_jpg.rf.3c487af93bccc221f2eb1d6eb9e18774.jpg,0,0,0,0,1
0.09048116730495008,0.0,-0.13134599417181114,2.185444128869101,0.9313769785220519,1-7-_jpg.rf.5c9aa1a0070048d4f16764913e208d66.jpg,0,0,0,0,1
0.09037431781679232,0.0,-0.13134599417181114,2.185444128869101,0.9324440365012044,1-7-_jpg.rf.78b72e339507d7ea23babebfd4aed74d.jpg,0,0,0,0,1
0.0,0.0,-0.13134599417181114,0.18143603316442836,0.8015000258724277,1-71-_jpg.rf.162ec171c381ded880b7f220179e1de3.jpg,0,0,0,0,1
0.0,0.0,-0.13134599417181114,5.4419572843891935,0.9886438008704634,1-72-_jpg.rf.568e918c2dd4071a23e7b8d53be34269.jpg,0,0,0,0,1
0.0,0.0,-0.13134599417181114,5.942959308315361,0.9877820453974867,1-72-_jpg.rf.e23ce9c35aa5740278eae25d24f2659a.jpg,0,0,0,0,1
0.0,0.0,-0.13134599417181114,0.18143603316442836,0.836306167124385,1-73-_jpg.rf.2271636f5408730a10b7cf261670d854.jpg,0,0,0,0,1
0.0,0.0,-0.13134599417181114,1.934943116906017,0.96084585351223,1-74-_jpg.rf.edb3d852db8f19ce2568bc48ad40b812.jpg,0,0,0,0,1
0.0,0.0,-0.13134599417181114,0.6824380570905965,0.9365629030588875,1-75-_jpg.rf.610f6e5072e4e466ddc2a60ad6b6c574.jpg,0,0,0,0,1
0.0,0.0,-0.13134599417181114,0.9329390690536805,0.9031939991299198,1-77-_jpg.rf.7310bcf79123720332ae8f4ba8e02316.jpg,0,0,0,0,1
0.0,0.0,-0.13134599417181114,0.9329390690536805,0.9011071961762468,1-77-_jpg.rf.ab6a6b31d2acd08cec1f15e58ec4ce99.jpg,0,0,0,0,1
0.0,0.0,-0.13134599417181114,1.1834400810167647,0.9642419091168686,1-78-_jpg.rf.208bf0ce901466b6b0ba684b9d8f5b5f.jpg,0,0,0,0,1
0.0,0.0,-0.13134599417181114,0.18143603316442836,0.9466284154000356,1-79-_jpg.rf.4af7258c6246fd21c1ce0ccfc8b95832.jpg,0,0,0,0,1
0.0,0.0,-0.13134599417181114,0.18143603316442836,0.9452652019678376,1-79-_jpg.rf.7127d0909c54ab1a967a48d92a008b08.jpg,0,0,0,0,1
0.0,0.0,-0.13134599417181114,0.18143603316442836,0.9463245940424422,1-79-_jpg.rf.f1462ecf84ebae4edfa57af327bacb5b.jpg,0,0,0,0,1
0.05548278890475734,0.0,-0.13134599417181114,2.936947164758353,0.9190799093890082,1-8-_jpg.rf.32bc8f9ae6e9706ef9832db24c338b08.jpg,0,0,0,0,1
0.0,0.0,-0.13134599417181114,0.6824380570905965,0.8586819243720186,1-80-_jpg.rf.2402f0fa423c9f0303abd68646818974.jpg,0,0,0,0,1
0.0,0.0,-0.13134599417181114,0.4319370451275124,0.9131676403962505,1-81-_jpg.rf.2a5696f11ce770ccf4a05e119646c144.jpg,0,0,0,0,1
0.0,0.0,-0.13134599417181114,0.4319370451275124,0.9106031557654309,1-81-_jpg.rf.4b516cefd61cb484748180ecc9223878.jpg,0,0,0,0,1
0.0,0.0,-0.13134599417181114,0.4319370451275124,0.913692994417305,1-81-_jpg.rf.81aee00c098868f1c75262f1c5d00396.jpg,0,0,0,0,1
0.0,0.0,-0.13134599417181114,4.189452224573773,0.9438661743878296,1-82-_jpg.rf.57f139d54b43e797df1f1f6e3ec33412.jpg,0,0,0,0,1
0.0,0.0,-0.13134599417181114,1.4339410929798488,0.9657544280181145,1-83-_jpg.rf.7ce189a1454b4089be1edff480bd5cc2.jpg,0,0,0,0,1
0.0,0.0,-0.13134599417181114,0.18143603316442836,0.8935197473701155,1-84-_jpg.rf.d068bfe85a3df85e7c03ca5eca024014.jpg,0,0,0,0,1
0.0,0.0,-0.13134599417181114,0.18143603316442836,0.892993315331234,1-84-_jpg.rf.d6d42fbfbd7998935b73efe534a455f7.jpg,0,0,0,0,1
0.0,0.0,-0.13134599417181114,0.18143603316442836,0.8885540978092761,1-84-_jpg.rf.d75d7d153dbf14af3b87b8d5d014e180.jpg,0,0,0,0,1
0.0,0.0,-0.13134599417181114,5.4419572843891935,0.9570597950137123,1-85-_jpg.rf.bb703f1156433930a0bb9988fa77eb4e.jpg,0,0,0,0,1
0.0,0.0,-0.13134599417181114,5.692458296352277,0.9533362615491643,1-85-_jpg.rf.cad082d392aa3e1f0d1f09538314a9f5.jpg,0,0,0,0,1
0.0,0.0,-0.13134599417181114,5.692458296352277,0.9568919236820872,1-85-_jpg.rf.eeb16297fb1bf88fe17a244ead818814.jpg,0,0,0,0,1
0.0,0.0,-0.13134599417181114,1.1834400810167647,0.9350034304922852,1-86-_jpg.rf.7cf79d2a40a1a4c4193cce918d997154.jpg,0,0,0,0,1
0.0,0.0,-0.13134599417181114,2.686446152795269,0.9570208067023003,1-87-_jpg.rf.350f931ecd92b3d73bedb3144c921dc5.jpg,0,0,0,0,1
0.0,0.0,-0.13134599417181114,2.686446152795269,0.9590297528129078,1-87-_jpg.rf.a45e65d2cf959163931751e0d2eae991.jpg,0,0,0,0,1
0.0,0.0,-0.13134599417181114,0.4319370451275124,0.6852861706123716,1-88-_jpg.rf.50aae6ce6e0fd176662cd3b9b53e118d.jpg,0,0,0,0,1
0.0,0.0,-0.13134599417181114,0.18143603316442836,0.9384123624209693,1-89-_jpg.rf.0c9d361d253922213523f47e96029bca.jpg,0,0,0,0,1
0.0,0.0,-0.13134599417181114,0.18143603316442836,0.939293941443988,1-89-_jpg.rf.ab39fa4bfb6302d8cd84a0ab6df0e03a.jpg,0,0,0,0,1
0.0,0.0,-0.13134599417181114,0.18143603316442836,0.9399830942848765,1-89-_jpg.rf.c8faf9715c447e3548f36c451eaac6e3.jpg,0,0,0,0,1
0.05563669338784011,0.0,-0.13134599417181114,2.936947164758353,0.9248131076427152,1-9-_jpg.rf.3401b78825c3503d2a9a2a140f0da53a.jpg,0,0,0,0,1
0.05537225568958763,0.0,-0.13134599417181114,2.686446152795269,0.9215118577169786,1-9-_jpg.rf.77c6110dfba70f2e2d4429293a9313d0.jpg,0,0,0,0,1
0.0,0.0,-0.13134599417181114,0.6824380570905965,0.9094270982059867,1-90-_jpg.rf.fb26b13d6c0a5571f86bc63b00d03c53.jpg,0,0,0,0,1
0.09416614214569832,0.0,1.038057050712701,-0.31956599076173975,0.7101276540798902,1-92-_jpg.rf.221140eb88c357715a6b8fc5b2716f29.jpg,0,0,0,1,0
0.0,0.0,-0.13134599417181114,1.4339410929798488,0.9557887521057281,1-94-_jpg.rf.c7500877cfc75bc811cc6d25ce70a896.jpg,0,0,0,0,1
0.0,0.0,-0.13134599417181114,1.4339410929798488,0.9675239343913559,1-95-_jpg.rf.158b1981c43d5eca2e0daaba7275422d.jpg,0,0,0,0,1
0.0,0.0,-0.13134599417181114,1.4339410929798488,0.9619598651567389,1-95-_jpg.rf.1fd899e6ba09096b7a0c08d7d2b210a4.jpg,0,0,0,0,1
0.0,0.0,-0.13134599417181114,1.4339410929798488,0.9608460930717471,1-95-_jpg.rf.6ebfc6ceec6883b0fe8abbebbf9441f7.jpg,0,0,0,0,1
0.0,0.016617727799114277,-0.13134599417181114,3.9389512126106894,0.8474199320225914,1-98-_jpg.rf.45eb0b019ecce9815ee526d517651078.jpg,0,0,1,0,0
0.0,0.016638840951627185,-0.13134599417181114,3.688450200647605,0.8510780058490851,1-98-_jpg.rf.4cd135d49e1c9bcd26fc689058ebf6a8.jpg,0,0,1,0,0
0.0,0.007482189583260183,-0.13134599417181114,-0.0690649787986557,0.8848676361800031,1-99-_jpg.rf.56d74319fe8ddf0dfcc49e3c55766a0f.jpg,0,0,1,0,0
0.0,0.0,-0.13134599417181114,0.4319370451275124,0.9192067561533257,1000_jpg.rf.0fc239d2f7d9ec13a18b42e7ad59092c.jpg,0,0,0,0,1
0.0,0.06274750115018199,-0.13134599417181114,0.18143603316442836,0.9283155875628364,104_png_jpg.rf.17d41fade0b2bb5528759c3926dba3e9.jpg,0,0,0,0,1
0.0,0.06579367952098485,-0.13134599417181114,0.18143603316442836,0.9327466600612122,105_png_jpg.rf.ae7d2ca33d13442aa2cdd3744ac0bb4f.jpg,0,0,0,0,1
0.0,0.0,0.4533555282704449,-0.0690649787986557,0.9154784314984351,10_JPG_jpg.rf.4c26637fa42a79dc78ab3a3e321d0a32.jpg,0,0,0,0,1
0.0030001249418278686,0.0,-0.13134599417181114,8.94897145187237,0.9298831452631418,11_jpg.rf.fb735f14ac7492ff2ea73d47085ced80.jpg,0,0,0,0,1
0.0,0.017012385773041008,-0.13134599417181114,0.4319370451275124,0.8977674969480117,127_png_jpg.rf.18d3fa9b348372d9ad0da38c698a25c8.jpg,0,0,0,0,1
0.0,0.012762252319105438,-0.13134599417181114,0.18143603316442836,0.9150002707022543,129_png_jpg.rf.d5b88235dfee399cfd48d1932cce7f51.jpg,0,0,0,0,1
0.0,0.0,-0.13134599417181114,2.686446152795269,0.7975002203947557,12_jpg.rf.525f4ff85c9243a80bbcfa8e0ab81d1f.jpg,0,0,0,0,1
0.0,0.017875026400029904,-0.13134599417181114,0.6824380570905965,0.9744173792763768,133_png_jpg.rf.8b12e4d74dcab005d534f915031a5ef3.jpg,0,0,0,0,1
0.0,0.015291868283204871,-0.13134599417181114,0.6824380570905965,0.9611151782993573,134_png_jpg.rf.db4784a06815d5fcd625451cbf6e4577.jpg,0,0,0,0,1
0.0,0.013750305024401983,-0.13134599417181114,0.6824380570905965,0.9564053184129278,136_png_jpg.rf.4991c39db47eaf3f02edd76bcf24293b.jpg,0,0,0,0,1
0.0,0.031247563066668177,-0.13134599417181114,0.6824380570905965,0.9224676403004267,13_png_jpg.rf.e1bad1c0414f0856a9a6e665dfcbf91c.jpg,0,0,0,0,1
0.0,0.08194891732804155,-0.13134599417181114,0.6824380570905965,0.9600438681387758,14_png_jpg.rf.60baba88f7fd4d7a6c19cbf87a543684.jpg,0,0,0,0,1
